Name,Financial Status,Paid at,Currency,Subtotal,Shipping,Taxes,Total,Discount Amount,Shipping Method,Created at,Lineitem quantity,Lineitem price,Lineitem compare at price,Lineitem sku,Lineitem requires shipping,Lineitem taxable,Shipping City,Shipping Zip,Shipping Province,Shipping Country,Cancelled at,Payment Method,Refunded Amount,Outstanding Balance,Id,Tags,Source,Lineitem discount
#1525,paid,2026-02-02 23:06:32 -0500,USD,35.97,6.50,0.00,42.47,0.00,Economy,2026-02-02 23:06:31 -0500,1,11.99,15.99,GP_MTC15,TRUE,TRUE,Tucker,'30084,GA,US,,Shopify Payments,0.00,0.00,7123211059510,,web,0.00
#1525,,,,,,,,,,2026-02-02 23:06:31 -0500,2,11.99,15.99,GP_B15,TRUE,TRUE,,,,,,,,,,,,0.00
#1524,paid,2026-01-31 21:55:08 -0500,USD,29.98,6.50,0.00,36.48,0.00,Economy,2026-01-31 21:55:06 -0500,1,14.99,19.99,NT_ESNT500,TRUE,TRUE,West Columbia,'29169,SC,US,,Shopify Payments,0.00,0.00,7118893252918,,web,0.00
#1524,,,,,,,,,,2026-01-31 21:55:06 -0500,1,14.99,19.99,AP_MW02,TRUE,TRUE,,,,,,,,,,,,0.00
#1523,paid,2026-01-31 21:48:05 -0500,USD,127.45,0.00,0.00,127.45,22.49,Economy,2026-01-31 21:48:05 -0500,2,24.99,33.32,AP_AF04,TRUE,TRUE,Sugar Hill,'30518,GA,US,,Shopify Payments,0.00,0.00,7118883979574,,web,0.00
#1523,,,,,,,,,,2026-01-31 21:48:05 -0500,2,24.99,33.32,AP_EP04,TRUE,TRUE,,,,,,,,,,,,0.00
#1523,,,,,,,,,,2026-01-31 21:48:05 -0500,2,24.99,33.32,AP_SN04,TRUE,TRUE,,,,,,,,,,,,0.00
#1522,paid,2026-01-31 01:36:47 -0500,USD,62.04,6.50,0.00,68.54,10.94,Economy,2026-01-31 01:36:44 -0500,1,49.00,57.00,AB_18,TRUE,TRUE,Covington,'98042,WA,US,,Shopify Payments,0.00,0.00,7117080920374,,web,0.00
#1522,,,,,,,,,,2026-01-31 01:36:44 -0500,1,11.99,15.99,GP_W15,TRUE,TRUE,,,,,,,,,,,,0.00
#1522,,,,,,,,,,2026-01-31 01:36:44 -0500,1,11.99,15.99,GP_B15,TRUE,TRUE,,,,,,,,,,,,0.00
#1521,paid,2026-01-30 11:33:06 -0500,USD,101.95,0.00,0.00,101.95,17.99,Economy,2026-01-30 11:33:03 -0500,3,14.99,19.99,AP_MW02,TRUE,TRUE,Fort Dodge,'50501,IA,US,,Shopify Payments,0.00,0.00,7115495833910,,web,0.00
#1521,,,,,,,,,,2026-01-30 11:33:03 -0500,3,24.99,33.32,AP_SN04,TRUE,TRUE,,,,,,,,,,,,0.00
#1520,paid,2026-01-29 19:14:31 -0500,USD,36.99,6.50,0.00,43.49,0.00,Economy,2026-01-29 19:14:30 -0500,1,36.99,46.99,AB_Set5,TRUE,TRUE,Glendale,'85303,AZ,US,,Shopify Payments,0.00,0.00,7113975202102,,web,0.00
#1519,paid,2026-01-29 06:56:35 -0500,USD,53.96,6.50,0.00,60.46,5.99,Economy,2026-01-29 06:56:32 -0500,4,11.99,15.99,GPTC15,TRUE,TRUE,Fresno,'93720,CA,US,,Shopify Payments,0.00,0.00,7112744239414,,web,0.00
#1519,,,,,,,,,,2026-01-29 06:56:32 -0500,1,11.99,15.99,GP_MTC15,TRUE,TRUE,,,,,,,,,,,,0.00
#1518,paid,2026-01-28 10:52:54 -0500,USD,50.13,6.50,0.00,56.63,8.84,Economy,2026-01-28 10:52:51 -0500,1,9.99,13.32,GP_615,TRUE,TRUE,Winter Garden,'34787,FL,US,,Shopify Payments,0.00,0.00,7111243989302,,web,0.00
#1518,,,,,,,,,,2026-01-28 10:52:51 -0500,1,36.99,46.99,AB_Set5,TRUE,TRUE,,,,,,,,,,,,0.00
#1518,,,,,,,,,,2026-01-28 10:52:51 -0500,1,11.99,15.99,GP_B15,TRUE,TRUE,,,,,,,,,,,,0.00
#1517,paid,2026-01-28 02:27:44 -0500,USD,49.48,6.50,0.00,55.98,5.49,Economy,2026-01-28 02:27:41 -0500,1,14.99,19.99,AP_MW02,TRUE,TRUE,West Columbia,'29169,SC,US,,Shopify Payments,0.00,0.00,7110662947126,,web,0.00
#1517,,,,,,,,,,2026-01-28 02:27:41 -0500,1,24.99,33.32,AP_EP04,TRUE,TRUE,,,,,,,,,,,,0.00
#1517,,,,,,,,,,2026-01-28 02:27:41 -0500,1,14.99,19.99,AP_EP02,TRUE,TRUE,,,,,,,,,,,,0.00
#1516,paid,2026-01-27 20:38:14 -0500,USD,10.80,6.50,0.00,17.30,1.19,Economy,2026-01-27 20:38:12 -0500,1,11.99,15.99,GP_MTC15,TRUE,TRUE,Glendale,'85303,AZ,US,,Shopify Payments,0.00,0.00,7110245548342,,web,0.00
#1515,paid,2026-01-25 21:18:14 -0500,USD,44.99,6.50,2.70,54.19,4.99,Economy,2026-01-25 21:18:05 -0500,2,24.99,33.32,AP_SN04,TRUE,TRUE,Battle Creek,'49015,MI,US,,Shopify Payments,0.00,0.00,7106914156854,,3890849,0.00
#1514,paid,2026-01-25 17:22:30 -0500,USD,14.99,6.50,0.00,21.49,0.00,Economy,2026-01-25 17:22:28 -0500,1,14.99,19.99,AP_SN02,TRUE,TRUE,Chantilly,'20151,VA,US,,Shopify Payments,0.00,0.00,7106681831734,,web,0.00
#1513,paid,2026-01-23 14:01:18 -0500,USD,94.44,0.00,0.00,94.44,10.49,Economy,2026-01-23 14:01:16 -0500,1,104.93,159.92,CB_AP_FULL02,TRUE,TRUE,Pearl,'39208,MS,US,,Shopify Payments,0.00,0.00,7103119687990,,web,0.00
#1512,paid,2026-01-22 23:45:40 -0500,USD,35.99,6.50,0.00,42.49,3.99,Economy,2026-01-22 23:45:38 -0500,1,24.99,33.32,AP_SN04,TRUE,TRUE,Lubbock,'79423,TX,US,,Shopify Payments,0.00,0.00,7101956194614,,web,0.00
#1512,,,,,,,,,,2026-01-22 23:45:38 -0500,1,14.99,19.99,AP_EP02,TRUE,TRUE,,,,,,,,,,,,0.00
#1511,paid,2026-01-22 21:28:23 -0500,USD,24.99,6.50,0.00,31.49,0.00,Economy,2026-01-22 21:28:21 -0500,1,24.99,33.32,AP_SN04,TRUE,TRUE,Springboro,'45066,OH,US,,Shopify Payments,0.00,0.00,7101706043702,,web,0.00
#1510,paid,2026-01-22 08:57:04 -0500,USD,42.72,6.50,0.00,49.22,2.25,Economy,2026-01-22 08:57:02 -0500,1,14.99,19.99,AP_EP02,TRUE,TRUE,Austin,'78744,TX,US,,Shopify Payments,0.00,0.00,7100640362806,,web,0.00
#1510,,,,,,,,,,2026-01-22 08:57:02 -0500,1,14.99,19.99,AP_AF02,TRUE,TRUE,,,,,,,,,,,,0.00
#1510,,,,,,,,,,2026-01-22 08:57:02 -0500,1,14.99,19.99,AP_SN02,TRUE,TRUE,,,,,,,,,,,,0.00
#1509,paid,2026-01-21 23:03:18 -0500,USD,32.38,6.50,0.00,38.88,3.59,Economy,2026-01-21 23:03:09 -0500,3,11.99,15.99,GPTC15,TRUE,TRUE,Liberal,'67901,KS,US,,Shopify Payments,0.00,0.00,7099986608438,,web,0.00
#1508,paid,2026-01-21 19:22:02 -0500,USD,23.98,6.50,0.00,30.48,0.00,Economy,2026-01-21 19:21:59 -0500,1,11.99,15.99,GP_MTC15,TRUE,TRUE,San Tan Valley,'85140,AZ,US,,Shopify Payments,0.00,0.00,7099693105462,,web,0.00
#1508,,,,,,,,,,2026-01-21 19:21:59 -0500,1,11.99,15.99,GP_B15,TRUE,TRUE,,,,,,,,,,,,0.00
#1507,paid,2026-01-21 08:57:42 -0500,USD,97.16,0.00,8.01,105.17,10.79,Economy,2026-01-21 08:57:41 -0500,1,14.99,19.99,AP_EP02,TRUE,TRUE,Bedford,'76022,TX,US,,Shopify Payments,0.00,0.00,7098782548278,,3890849,0.00
#1507,,,,,,,,,,2026-01-21 08:57:41 -0500,1,14.99,19.99,AP_SN02,TRUE,TRUE,,,,,,,,,,,,0.00
#1507,,,,,,,,,,2026-01-21 08:57:41 -0500,1,11.99,15.99,GPTC15,TRUE,TRUE,,,,,,,,,,,,0.00
#1507,,,,,,,,,,2026-01-21 08:57:41 -0500,1,11.99,15.99,GP_W15,TRUE,TRUE,,,,,,,,,,,,0.00
#1507,,,,,,,,,,2026-01-21 08:57:41 -0500,1,11.99,15.99,GP_B15,TRUE,TRUE,,,,,,,,,,,,0.00
#1507,,,,,,,,,,2026-01-21 08:57:41 -0500,1,42.00,49.00,AB_16,TRUE,TRUE,,,,,,,,,,,,0.00
#1506,paid,2026-01-20 11:08:18 -0500,USD,44.99,6.50,5.03,56.52,4.99,Economy,2026-01-20 11:08:08 -0500,1,24.99,33.32,AP_EP04,TRUE,TRUE,Hendersonville,'37075,TN,US,,Shop Cash + Shopify Payments,0.00,0.00,7096577622326,,3890849,0.00
#1506,,,,,,,,,,2026-01-20 11:08:08 -0500,1,24.99,33.32,AP_SN04,TRUE,TRUE,,,,,,,,,,,,0.00
#1505,paid,2026-01-19 21:20:00 -0500,USD,98.18,0.00,0.00,98.18,6.75,Economy,2026-01-19 21:19:57 -0500,1,14.99,19.99,AP_MW02,TRUE,TRUE,Rochester,'14618,NY,US,,Shopify Payments,0.00,0.00,7095487693110,,web,0.00
#1505,,,,,,,,,,2026-01-19 21:19:57 -0500,2,14.99,19.99,AP_EP02,TRUE,TRUE,,,,,,,,,,,,0.00
#1505,,,,,,,,,,2026-01-19 21:19:57 -0500,1,14.99,19.99,AP_AF02,TRUE,TRUE,,,,,,,,,,,,0.00
#1505,,,,,,,,,,2026-01-19 21:19:57 -0500,2,14.99,19.99,AP_AF02,TRUE,TRUE,,,,,,,,,,,,0.00
#1505,,,,,,,,,,2026-01-19 21:19:57 -0500,1,14.99,19.99,AP_SN02,TRUE,TRUE,,,,,,,,,,,,0.00
#1504,paid,2026-01-18 23:24:32 -0500,USD,70.99,6.50,0.00,77.49,0.00,Economy,2026-01-18 23:24:30 -0500,1,11.99,15.99,GP_MTC15,TRUE,TRUE,Maurice,'70555,LA,US,,Shopify Payments,0.00,0.00,7093393948982,,web,0.00
#1504,,,,,,,,,,2026-01-18 23:24:30 -0500,1,59.00,68.60,AB_20,TRUE,TRUE,,,,,,,,,,,,0.00
#1503,paid,2026-01-18 20:54:55 -0500,USD,50.97,6.50,0.00,57.47,8.99,Economy,2026-01-18 20:54:54 -0500,1,14.99,19.99,AP_MW02,TRUE,TRUE,Tallahassee,'32309,FL,US,,Shopify Payments,0.00,0.00,7093213823286,,web,0.00
#1503,,,,,,,,,,2026-01-18 20:54:54 -0500,1,14.99,19.99,AP_AF02,TRUE,TRUE,,,,,,,,,,,,0.00
#1503,,,,,,,,,,2026-01-18 20:54:54 -0500,1,14.99,19.99,AP_EP02,TRUE,TRUE,,,,,,,,,,,,0.00
#1503,,,,,,,,,,2026-01-18 20:54:54 -0500,1,14.99,19.99,AP_SN02,TRUE,TRUE,,,,,,,,,,,,0.00
#1502,paid,2026-01-18 10:13:08 -0500,USD,30.58,6.50,0.00,37.08,5.39,Economy,2026-01-18 10:13:06 -0500,1,11.99,15.99,GP_MTC15,TRUE,TRUE,Ellicott City,'21042,MD,US,,Shopify Payments,0.00,0.00,7092287799606,,web,0.00
#1502,,,,,,,,,,2026-01-18 10:13:06 -0500,1,11.99,15.99,GP_W15,TRUE,TRUE,,,,,,,,,,,,0.00
#1502,,,,,,,,,,2026-01-18 10:13:06 -0500,1,11.99,15.99,GP_B15,TRUE,TRUE,,,,,,,,,,,,0.00
#1501,paid,2026-01-17 10:20:12 -0500,USD,78.27,0.00,0.00,78.27,8.69,Economy,2026-01-17 10:20:10 -0500,1,11.99,15.99,GP_W15,TRUE,TRUE,Yukon,'73099,OK,US,,Shopify Payments,0.00,0.00,7090447909174,,web,0.00
#1501,,,,,,,,,,2026-01-17 10:20:10 -0500,1,24.99,33.32,AP_AF04,TRUE,TRUE,,,,,,,,,,,,0.00
#1501,,,,,,,,,,2026-01-17 10:20:10 -0500,1,24.99,33.32,AP_EP04,TRUE,TRUE,,,,,,,,,,,,0.00
#1501,,,,,,,,,,2026-01-17 10:20:10 -0500,1,24.99,33.32,AP_SN04,TRUE,TRUE,,,,,,,,,,,,0.00
#1500,paid,2026-01-16 23:09:10 -0500,USD,21.59,6.50,0.00,28.09,2.39,Economy,2026-01-16 23:09:08 -0500,1,23.98,31.98,CB_GPB15_GPW15,TRUE,TRUE,Fort Myers,'33913,FL,US,,Shopify Payments,0.00,0.00,7089681006902,,web,0.00
#1499,paid,2026-01-16 20:01:42 -0500,USD,32.00,6.50,0.00,38.50,0.00,Economy,2026-01-16 20:01:39 -0500,1,32.00,39.00,AB_12,TRUE,TRUE,Canoga park,'91303,CA,US,,Shopify Payments,0.00,0.00,7089436000566,,web,0.00
#1498,paid,2026-01-16 17:34:28 -0500,USD,38.23,6.50,3.14,47.87,6.74,Economy,2026-01-16 17:34:28 -0500,1,14.99,19.99,AP_EP02,TRUE,TRUE,Essex Junction,'05452,VT,US,,Shopify Payments,0.00,0.00,7089221599542,,3890849,0.00
#1498,,,,,,,,,,2026-01-16 17:34:28 -0500,1,14.99,19.99,AP_SN02,TRUE,TRUE,,,,,,,,,,,,0.00
#1498,,,,,,,,,,2026-01-16 17:34:28 -0500,1,14.99,19.99,AP_AF02,TRUE,TRUE,,,,,,,,,,,,0.00
#1497,paid,2026-01-16 16:16:45 -0500,USD,32.38,6.50,0.00,38.88,3.59,Economy,2026-01-16 16:16:37 -0500,1,11.99,15.99,GP_MTC15,TRUE,TRUE,Liberty,'64068,MO,US,,Shopify Payments,0.00,0.00,7089098424630,,web,0.00
#1497,,,,,,,,,,2026-01-16 16:16:37 -0500,1,23.98,31.98,CB_GPB15_GPW15,TRUE,TRUE,,,,,,,,,,,,0.00
#1496,paid,2026-01-16 14:54:06 -0500,USD,47.96,6.50,0.00,54.46,0.00,Economy,2026-01-16 14:54:05 -0500,1,11.99,15.99,GP_MTC15,TRUE,TRUE,Riviera Beach,'33407,FL,US,,Shopify Payments,0.00,0.00,7088959750454,Simple Bundles 2.0 - Bundle Order,web,0.00
#1496,,,,,,,,,,2026-01-16 14:54:05 -0500,1,11.99,15.99,GP_W15,TRUE,TRUE,,,,,,,,,,,,0.00
#1496,,,,,,,,,,2026-01-16 14:54:05 -0500,1,11.99,15.99,GP_B15,TRUE,TRUE,,,,,,,,,,,,0.00
#1496,,,,,,,,,,2026-01-16 14:54:05 -0500,1,11.99,15.99,GPTC15,TRUE,TRUE,,,,,,,,,,,,0.00
#1495,paid,2026-01-16 13:52:15 -0500,USD,57.56,6.50,0.00,64.06,6.39,Economy,2026-01-16 13:52:12 -0500,1,14.99,19.99,AP_EP02,TRUE,TRUE,Gastonia,'28056,NC,US,,Shopify Payments,0.00,0.00,7088843751734,,web,0.00
#1495,,,,,,,,,,2026-01-16 13:52:12 -0500,1,9.99,13.32,GP_615,TRUE,TRUE,,,,,,,,,,,,0.00
#1495,,,,,,,,,,2026-01-16 13:52:12 -0500,1,23.98,31.98,CB_GPB15_GPW15,TRUE,TRUE,,,,,,,,,,,,0.00
#1495,,,,,,,,,,2026-01-16 13:52:12 -0500,1,14.99,19.99,AP_SN02,TRUE,TRUE,,,,,,,,,,,,0.00
#1494,paid,2026-01-16 00:14:46 -0500,USD,25.49,6.50,0.00,31.99,4.49,Economy,2026-01-16 00:14:43 -0500,1,14.99,19.99,AP_EP02,TRUE,TRUE,Olney,'20832,MD,US,,Shopify Payments,0.00,0.00,7087625109814,,web,0.00
#1494,,,,,,,,,,2026-01-16 00:14:43 -0500,1,14.99,19.99,AP_SN02,TRUE,TRUE,,,,,,,,,,,,0.00
#1493,paid,2026-01-15 22:07:45 -0500,USD,112.11,0.00,0.00,112.11,19.78,Economy,2026-01-15 22:07:42 -0500,3,11.99,15.99,GPTC15,TRUE,TRUE,Philadelphia,'19124,PA,US,,Shopify Payments,0.00,0.00,7087426666806,,web,0.00
#1493,,,,,,,,,,2026-01-15 22:07:42 -0500,5,11.99,15.99,GP_W15,TRUE,TRUE,,,,,,,,,,,,0.00
#1493,,,,,,,,,,2026-01-15 22:07:42 -0500,3,11.99,15.99,GP_B15,TRUE,TRUE,,,,,,,,,,,,0.00
#1492,paid,2026-01-15 12:17:21 -0500,USD,23.98,6.50,0.00,30.48,0.00,Economy,2026-01-15 12:17:18 -0500,1,11.99,15.99,GP_MTC15,TRUE,TRUE,Bartlett,'38133,TN,US,,Shopify Payments,0.00,0.00,7086111719734,Simple Bundles 2.0 - Bundle Order,web,0.00
#1492,,,,,,,,,,2026-01-15 12:17:18 -0500,1,11.99,15.99,GP_B15,TRUE,TRUE,,,,,,,,,,,,0.00
#1491,paid,2026-01-14 23:27:05 -0500,USD,46.99,6.50,0.00,53.49,0.00,Economy,2026-01-14 23:27:02 -0500,1,37.00,44.00,AB_14,TRUE,TRUE,St. Louis,'63129,MO,US,,Shopify Payments,0.00,0.00,7085004456246,,web,0.00
#1491,,,,,,,,,,2026-01-14 23:27:02 -0500,1,9.99,13.32,GP_615,TRUE,TRUE,,,,,,,,,,,,0.00
#1490,paid,2026-01-14 16:40:17 -0500,USD,59.95,6.50,0.00,66.45,0.00,Economy,2026-01-14 16:40:14 -0500,2,11.99,15.99,GP_MTC15,TRUE,TRUE,St. Louis,'63124,MO,US,,Shopify Payments,0.00,0.00,7084252102966,,web,0.00
#1490,,,,,,,,,,2026-01-14 16:40:14 -0500,2,11.99,15.99,GP_W15,TRUE,TRUE,,,,,,,,,,,,0.00
#1490,,,,,,,,,,2026-01-14 16:40:14 -0500,1,11.99,15.99,GP_B15,TRUE,TRUE,,,,,,,,,,,,0.00
#1489,paid,2026-01-14 14:34:32 -0500,USD,112.70,0.00,0.00,112.70,7.20,Economy,2026-01-14 14:34:32 -0500,3,11.99,15.99,GP_W15,TRUE,TRUE,Chantilly,'20151,VA,US,,Shopify Payments,0.00,0.00,7083952963894,,web,0.00
#1489,,,,,,,,,,2026-01-14 14:34:32 -0500,2,11.99,15.99,GP_B15,TRUE,TRUE,,,,,,,,,,,,0.00
#1489,,,,,,,,,,2026-01-14 14:34:32 -0500,5,11.99,15.99,GPTC15,TRUE,TRUE,,,,,,,,,,,,0.00
#1488,paid,2026-01-14 10:18:14 -0500,USD,80.33,0.00,0.00,80.33,3.60,Economy,2026-01-14 10:18:13 -0500,1,11.99,15.99,GP_MTC15,TRUE,TRUE,Manassas,'20111,VA,US,,Shopify Payments,0.00,0.00,7083353276726,,web,0.00
#1488,,,,,,,,,,2026-01-14 10:18:13 -0500,3,11.99,15.99,GP_B15,TRUE,TRUE,,,,,,,,,,,,0.00
#1488,,,,,,,,,,2026-01-14 10:18:13 -0500,3,11.99,15.99,GP_W15,TRUE,TRUE,,,,,,,,,,,,0.00
#1487,paid,2026-01-14 09:42:06 -0500,USD,47.96,6.50,0.00,54.46,0.00,Economy,2026-01-14 09:42:03 -0500,2,11.99,15.99,GP_MTC15,TRUE,TRUE,Moultrie,'31788,GA,US,,Shopify Payments,0.00,0.00,7083292688694,,web,0.00
#1487,,,,,,,,,,2026-01-14 09:42:03 -0500,1,11.99,15.99,GP_W15,TRUE,TRUE,,,,,,,,,,,,0.00
#1487,,,,,,,,,,2026-01-14 09:42:03 -0500,1,11.99,15.99,GP_B15,TRUE,TRUE,,,,,,,,,,,,0.00
#1486,paid,2026-01-14 04:21:34 -0500,USD,11.99,6.50,0.00,18.49,0.00,Economy,2026-01-14 04:21:32 -0500,1,11.99,15.99,GP_MTC15,TRUE,TRUE,Rosemead,'91770,CA,US,,Shopify Payments,0.00,0.00,7082926309686,,web,0.00
#1485,paid,2026-01-14 01:32:02 -0500,USD,163.49,0.00,0.00,163.49,5.40,Economy,2026-01-14 01:32:00 -0500,1,37.00,44.00,AB_14,TRUE,TRUE,Herrin,'62948,IL,US,,Shopify Payments,0.00,0.00,7082737566006,,web,0.00
#1485,,,,,,,,,,2026-01-14 01:32:00 -0500,3,11.99,15.99,GPTC15,TRUE,TRUE,,,,,,,,,,,,0.00
#1485,,,,,,,,,,2026-01-14 01:32:00 -0500,3,11.99,15.99,GP_MTC15,TRUE,TRUE,,,,,,,,,,,,0.00
#1485,,,,,,,,,,2026-01-14 01:32:00 -0500,2,11.99,15.99,GP_W15,TRUE,TRUE,,,,,,,,,,,,0.00
#1485,,,,,,,,,,2026-01-14 01:32:00 -0500,3,11.99,15.99,GP_B15,TRUE,TRUE,,,,,,,,,,,,0.00
#1484,paid,2026-01-14 00:07:33 -0500,USD,24.29,6.50,0.00,30.79,2.69,Economy,2026-01-14 00:07:30 -0500,1,14.99,19.99,AP_MW02,TRUE,TRUE,Hot Springs,'71913,AR,US,,Shopify Payments,0.00,0.00,7082600300854,,web,0.00
#1484,,,,,,,,,,2026-01-14 00:07:30 -0500,1,11.99,15.99,GP_B15,TRUE,TRUE,,,,,,,,,,,,0.00
#1483,paid,2026-01-13 20:52:33 -0500,USD,35.97,6.50,0.00,42.47,0.00,Economy,2026-01-13 20:52:32 -0500,1,11.99,15.99,GP_MTC15,TRUE,TRUE,Virginia Beach,'23462,VA,US,,Shopify Payments,0.00,0.00,7082347790646,,web,0.00
#1483,,,,,,,,,,2026-01-13 20:52:32 -0500,1,11.99,15.99,GP_W15,TRUE,TRUE,,,,,,,,,,,,0.00
#1483,,,,,,,,,,2026-01-13 20:52:32 -0500,1,11.99,15.99,GP_B15,TRUE,TRUE,,,,,,,,,,,,0.00
#1482,paid,2026-01-13 19:53:27 -0500,USD,152.02,0.00,0.00,152.02,16.89,Economy,2026-01-13 19:53:26 -0500,1,11.99,15.99,GP_B15,TRUE,TRUE,Santa Rosa,'95404,CA,US,,Shopify Payments,0.00,0.00,7082266689846,,web,0.00
#1482,,,,,,,,,,2026-01-13 19:53:26 -0500,1,42.00,49.00,AB_16,TRUE,TRUE,,,,,,,,,,,,0.00
#1482,,,,,,,,,,2026-01-13 19:53:26 -0500,1,9.99,13.32,GP_615,TRUE,TRUE,,,,,,,,,,,,0.00
#1482,,,,,,,,,,2026-01-13 19:53:26 -0500,1,104.93,159.92,CB_AP_FULL02,TRUE,TRUE,,,,,,,,,,,,0.00
#1481,paid,2026-01-13 18:12:52 -0500,USD,33.28,6.50,0.00,39.78,3.69,Economy,2026-01-13 18:12:51 -0500,1,11.99,15.99,GP_MTC15,TRUE,TRUE,Arlington,'76014,TX,US,,Shopify Payments,0.00,0.00,7082135257398,,web,0.00
#1481,,,,,,,,,,2026-01-13 18:12:51 -0500,1,9.99,13.32,GP_615,TRUE,TRUE,,,,,,,,,,,,0.00
#1481,,,,,,,,,,2026-01-13 18:12:51 -0500,1,14.99,19.99,AP_BP02,TRUE,TRUE,,,,,,,,,,,,0.00
#1480,paid,2026-01-13 13:37:07 -0500,USD,30.58,6.50,0.00,37.08,3.39,Economy,2026-01-13 13:37:04 -0500,1,11.99,15.99,GP_MTC15,TRUE,TRUE,Glendale Heights,'60139,IL,US,,Shopify Payments,0.00,0.00,7081550643510,,web,0.00
#1480,,,,,,,,,,2026-01-13 13:37:04 -0500,1,11.99,15.99,GP_B15,TRUE,TRUE,,,,,,,,,,,,0.00
#1480,,,,,,,,,,2026-01-13 13:37:04 -0500,1,9.99,13.32,GP_615,TRUE,TRUE,,,,,,,,,,,,0.00
#1479,paid,2026-01-13 00:25:52 -0500,USD,47.96,6.50,0.00,54.46,0.00,Economy,2026-01-13 00:25:50 -0500,1,11.99,15.99,GP_W15,TRUE,TRUE,Rockland,'02370,MA,US,,Shopify Payments,0.00,0.00,7080597356854,,web,0.00
#1479,,,,,,,,,,2026-01-13 00:25:50 -0500,1,11.99,15.99,GP_B15,TRUE,TRUE,,,,,,,,,,,,0.00
#1479,,,,,,,,,,2026-01-13 00:25:50 -0500,2,11.99,15.99,GPTC15,TRUE,TRUE,,,,,,,,,,,,0.00
#1478,paid,2026-01-12 23:52:34 -0500,USD,35.97,6.50,0.00,42.47,0.00,Economy,2026-01-12 23:52:33 -0500,1,11.99,15.99,GP_B15,TRUE,TRUE,Malden,'02148,MA,US,,Shopify Payments,0.00,0.00,7080557052214,Simple Bundles 2.0 - Bundle Order,web,0.00
#1478,,,,,,,,,,2026-01-12 23:52:33 -0500,1,11.99,15.99,GPTC15,TRUE,TRUE,,,,,,,,,,,,0.00
#1478,,,,,,,,,,2026-01-12 23:52:33 -0500,1,11.99,15.99,GP_W15,TRUE,TRUE,,,,,,,,,,,,0.00
#1477,paid,2026-01-12 23:38:51 -0500,USD,32.38,6.50,0.00,38.88,3.59,Economy,2026-01-12 23:38:49 -0500,1,11.99,15.99,GP_B15,TRUE,TRUE,Lavon,'75166,TX,US,,Shopify Payments,0.00,0.00,7080543322422,Simple Bundles 2.0 - Bundle Order,web,0.00
#1477,,,,,,,,,,2026-01-12 23:38:49 -0500,1,11.99,15.99,GP_W15,TRUE,TRUE,,,,,,,,,,,,0.00
#1477,,,,,,,,,,2026-01-12 23:38:49 -0500,1,11.99,15.99,GPTC15,TRUE,TRUE,,,,,,,,,,,,0.00
#1476,paid,2026-01-12 23:33:23 -0500,USD,11.99,6.50,0.00,18.49,0.00,Economy,2026-01-12 23:33:20 -0500,1,11.99,15.99,GP_B15,TRUE,TRUE,San Jose,'95121,CA,US,,Shopify Payments,0.00,0.00,7080537784630,,web,0.00
#1475,paid,2026-01-12 21:35:46 -0500,USD,32.38,6.50,0.00,38.88,3.59,Economy,2026-01-12 21:35:43 -0500,1,11.99,15.99,GP_W15,TRUE,TRUE,Charlottesville,'22911,VA,US,,Shopify Payments,0.00,0.00,7080410972470,,web,0.00
#1475,,,,,,,,,,2026-01-12 21:35:43 -0500,1,11.99,15.99,GP_MTC15,TRUE,TRUE,,,,,,,,,,,,0.00
#1475,,,,,,,,,,2026-01-12 21:35:43 -0500,1,11.99,15.99,GP_B15,TRUE,TRUE,,,,,,,,,,,,0.00
#1474,paid,2026-01-12 19:51:42 -0500,USD,43.17,6.50,0.00,49.67,4.79,Economy,2026-01-12 19:51:39 -0500,1,11.99,15.99,GP_W15,TRUE,TRUE,Columbia,'29223,SC,US,,Shopify Payments,0.00,0.00,7080293990710,,web,0.00
#1474,,,,,,,,,,2026-01-12 19:51:39 -0500,1,11.99,15.99,GP_B15,TRUE,TRUE,,,,,,,,,,,,0.00
#1474,,,,,,,,,,2026-01-12 19:51:39 -0500,2,11.99,15.99,GP_MTC15,TRUE,TRUE,,,,,,,,,,,,0.00
#1473,paid,2026-01-12 11:07:40 -0500,USD,47.96,6.50,0.00,54.46,0.00,Economy,2026-01-12 11:07:38 -0500,2,11.99,15.99,GP_W15,TRUE,TRUE,Broadview,'60155,IL,US,,Shopify Payments,0.00,0.00,7079624311094,,web,0.00
#1473,,,,,,,,,,2026-01-12 11:07:38 -0500,2,11.99,15.99,GP_B15,TRUE,TRUE,,,,,,,,,,,,0.00
#1472,paid,2026-01-12 10:18:37 -0500,USD,33.30,6.50,3.89,43.69,3.69,Economy,2026-01-12 10:18:35 -0500,1,36.99,46.99,AB_Set5,TRUE,TRUE,Hendersonville,'37075,TN,US,,Shopify Payments,0.00,0.00,7079552713014,,3890849,0.00
#1471,paid,2026-01-12 10:15:04 -0500,USD,10.80,6.50,1.61,18.91,1.19,Economy,2026-01-12 10:15:01 -0500,1,11.99,15.99,GP_MTC15,TRUE,TRUE,Chattanooga,'37408,TN,US,,Shopify Payments,0.00,0.00,7079548125494,,3890849,0.00
#1470,paid,2026-01-12 01:18:33 -0500,USD,23.98,6.50,0.00,30.48,0.00,Economy,2026-01-12 01:18:32 -0500,2,11.99,15.99,GP_B15,TRUE,TRUE,Jacksonville,'32226,FL,US,,Shopify Payments,0.00,0.00,7079018922294,,web,0.00
